work_id,Hon'ble Members of Parliament,State,Constituency,work_type,recommended_amount,is_sanctioned,stuck_days,early_warning_score
WS/MP18394/2024-2025/147418,V S Matheswaran,Tamil Nadu,NAMAKKAL,Construction of water tanks,1072069.0,True,664.0,10.0
WS/MP18390/2025-2026/146089,AFZAL ANSARI,Uttar Pradesh,GHAZIPUR,Installing hand pumps,170700.0,True,417.0,10.0
WS/MP429/2024-2025/141158,Jyotsna Charandas Mahant,Chhattisgarh,KORBA,Construction of community centers and community halls,300000.0,True,667.0,10.0
WS/MP18390/2025-2026/146083,AFZAL ANSARI,Uttar Pradesh,GHAZIPUR,Installing hand pumps,739700.0,True,417.0,10.0
WS/MP18390/2025-2026/146084,AFZAL ANSARI,Uttar Pradesh,GHAZIPUR,Installing hand pumps,739700.0,True,417.0,10.0
WS/MP18390/2025-2026/146088,AFZAL ANSARI,Uttar Pradesh,GHAZIPUR,Installing hand pumps,739700.0,True,417.0,10.0
WS/MP18390/2025-2026/146082,AFZAL ANSARI,Uttar Pradesh,GHAZIPUR,Installing hand pumps,739700.0,True,418.0,10.0
WS/MP858/2024-2025/143938,Asit Kumar Mal,West Bengal,BOLPUR(SC),Construction of boundary walls of existing public and community buildings,500000.0,True,586.0,10.0
WS/MP858/2024-2025/143942,Asit Kumar Mal,West Bengal,BOLPUR(SC),Construction of boundary walls of existing public and community buildings,500000.0,True,586.0,10.0
WS/MP18390/2025-2026/148854,AFZAL ANSARI,Uttar Pradesh,GHAZIPUR,Installing hand pumps,739700.0,True,417.0,9.9
WS/MP18051/2024-2025/149998,ROOP KUMARI CHOUDHARY,Chhattisgarh,MAHASAMUND,Construction of boundary walls of existing public and community buildings,600000.0,False,663.0,9.9
WS/MP18394/2024-2025/148081,V S Matheswaran,Tamil Nadu,NAMAKKAL,Construction of water tanks,1085000.0,True,668.0,9.9
WS/MP716/2024-2025/142660,Smt Harsimrat Kaur Badal,Punjab,BHATINDA,Construction of buildings for multi-gym,199999.0,True,639.0,9.9
WS/MP243/2024-2025/141116,Kakoli Ghosh Dastidar,West Bengal,BARASAT,Development of playground,600000.0,True,579.0,9.8
WS/MP485/2024-2025/153999,Pratima Mondal,West Bengal,JOYNAGAR(SC),Street lights,172484.0,False,639.0,9.8
WS/MP524/2024-2025/147041,Midhun Reddy,Andhra Pradesh,RAJAMPET,"Construction of roads, link roads, pathways or any other road with or without drainage system",300000.0,True,662.0,9.7
WS/MP18263/2025-2026/150111,KOTA SRINIVAS POOJARY,Karnataka,UDUPI CHIKMAGALUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,False,662.0,9.7
WS/MP18263/2025-2026/149681,KOTA SRINIVAS POOJARY,Karnataka,UDUPI CHIKMAGALUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,False,664.0,9.7
WS/MP18263/2025-2026/149680,KOTA SRINIVAS POOJARY,Karnataka,UDUPI CHIKMAGALUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,False,664.0,9.7
WS/MP643/2024-2025/146341,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Installing tube-wells and borewells,150000.0,True,550.0,9.7
WS/MP18263/2025-2026/149931,KOTA SRINIVAS POOJARY,Karnataka,UDUPI CHIKMAGALUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,False,663.0,9.7
WS/MP643/2024-2025/146339,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Installing tube-wells and borewells,150000.0,True,550.0,9.7
WS/MP18263/2025-2026/152149,KOTA SRINIVAS POOJARY,Karnataka,UDUPI CHIKMAGALUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,False,649.0,9.7
WS/MP18263/2025-2026/149882,KOTA SRINIVAS POOJARY,Karnataka,UDUPI CHIKMAGALUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,False,663.0,9.7
WS/MP18353/2024-2025/138645,RACHNA BANERJEE,West Bengal,HOOGHLY,"Purchase of ambulances (Four, three and two wheelers)",1395000.0,True,537.0,9.7
WS/MP18353/2024-2025/138644,RACHNA BANERJEE,West Bengal,HOOGHLY,"Purchase of ambulances (Four, three and two wheelers)",1395000.0,True,537.0,9.7
WS/MP18104/2025-2026/153168,DARSHAN SINGH CHOUDHARY,Madhya Pradesh,HOSHANGABAD,Construction of common work sheds/ common covered sitting area,50000.0,False,612.0,9.7
WS/MP18104/2024-2025/153170,DARSHAN SINGH CHOUDHARY,Madhya Pradesh,HOSHANGABAD,Construction of common work sheds/ common covered sitting area,50000.0,False,612.0,9.7
WS/MP18104/2024-2025/153171,DARSHAN SINGH CHOUDHARY,Madhya Pradesh,HOSHANGABAD,Construction of common work sheds/ common covered sitting area,50000.0,False,612.0,9.7
WS/MP18263/2025-2026/149647,KOTA SRINIVAS POOJARY,Karnataka,UDUPI CHIKMAGALUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,False,664.0,9.7
WS/MP18263/2025-2026/149679,KOTA SRINIVAS POOJARY,Karnataka,UDUPI CHIKMAGALUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,False,664.0,9.7
WS/MP823/2025-2026/152968,Ms Mahua Moitra,West Bengal,KRISHNANAGAR,"Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",561629.0,False,643.0,9.7
WS/MP18263/2025-2026/149649,KOTA SRINIVAS POOJARY,Karnataka,UDUPI CHIKMAGALUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,False,664.0,9.7
WS/MP716/2024-2025/141815,Smt Harsimrat Kaur Badal,Punjab,BHATINDA,"Construction of roads, link roads, pathways or any other road with or without drainage system",300000.0,True,653.0,9.6
WS/MP351/2025-2026/141871,Shri Kumbakudi Sudhakaran,Kerala,KANNUR,Construction of culverts and bridges,1600000.0,True,355.0,9.6
WS/MP429/2024-2025/143883,Jyotsna Charandas Mahant,Chhattisgarh,KORBA,Construction of additional rooms and halls in the existing public and community building,300000.0,True,544.0,9.6
WS/MP485/2024-2025/137235,Pratima Mondal,West Bengal,JOYNAGAR(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",498071.0,True,535.0,9.6
WS/MP18336/2024-2025/147589,BRIJMOHAN AGRAWAL,Chhattisgarh,RAIPUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",300000.0,True,625.0,9.5
WS/MP18353/2024-2025/143561,RACHNA BANERJEE,West Bengal,HOOGHLY,Construction of rooms and halls in school and colleges,1269372.0,True,515.0,9.5
WS/MP18353/2024-2025/138633,RACHNA BANERJEE,West Bengal,HOOGHLY,Construction of toilet blocks,345565.0,True,594.0,9.5
,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),Unknown,2500000.0,False,702.0,9.5
WS/MP18263/2025-2026/149672,KOTA SRINIVAS POOJARY,Karnataka,UDUPI CHIKMAGALUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",499755.0,False,664.0,9.5
WS/MP18353/2024-2025/138643,RACHNA BANERJEE,West Bengal,HOOGHLY,"Purchase of ambulances (Four, three and two wheelers)",1420000.0,True,565.0,9.5
WS/MP577/2025-2026/138728,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",1000000.0,True,499.0,9.4
WS/MP18324/2024-2025/153722,BHARATBHAI MANUBHAI SUTARIYA,Gujarat,AMRELI,Construction of bus-sheds or bus-stops,494000.0,False,640.0,9.4
WS/MP812/2024-2025/147503,Vijay Kumar Dubey,Uttar Pradesh,KUSHI NAGAR,Lighting of public spaces,237000.0,True,537.0,9.4
WS/MP484/2024-2025/145614,Mala Roy,West Bengal,KOLKATA DAKSHIN,Lighting of public spaces,1499000.0,True,647.0,9.4
WS/MP812/2024-2025/147526,Vijay Kumar Dubey,Uttar Pradesh,KUSHI NAGAR,Lighting of public spaces,236315.0,True,537.0,9.4
WS/MP812/2024-2025/148934,Vijay Kumar Dubey,Uttar Pradesh,KUSHI NAGAR,Lighting of public spaces,236315.0,True,537.0,9.4
WS/MP600/2024-2025/148049,Jitendra Singh,Jammu And Kashmir,UDHAMPUR,Installing hand pumps,453550.0,True,570.0,9.4
WS/MP370/2024-2025/145448,Shri Jual Oram,Odisha,SUNDARGARH (ST),Construction of common work sheds/ common covered sitting area,1000000.0,True,599.0,9.3
WS/MP484/2024-2025/153364,Mala Roy,West Bengal,KOLKATA DAKSHIN,Lighting of public spaces,990000.0,False,641.0,9.3
WS/MP18394/2024-2025/141916,V S Matheswaran,Tamil Nadu,NAMAKKAL,Construction of water tanks,1140000.0,True,699.0,9.2
WS/MP577/2026-2027/140720,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",300000.0,True,54.0,9.2
WS/MP643/2024-2025/146596,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Construction of community centers and community halls,500000.0,True,536.0,9.2
WS/MP18101/2024-2025/149367,RAHUL SINGH LODHI,Madhya Pradesh,DAMOH,Construction of additional rooms and halls in the existing public and community building,1000000.0,False,667.0,9.2
,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),Unknown,300000.0,False,702.0,9.2
WS/MP429/2024-2025/142112,Jyotsna Charandas Mahant,Chhattisgarh,KORBA,Construction of common work sheds/ common covered sitting area,300000.0,True,611.0,9.2
WS/MP370/2024-2025/145377,Shri Jual Oram,Odisha,SUNDARGARH (ST),Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,990000.0,True,653.0,9.2
WS/MP18394/2024-2025/153069,V S Matheswaran,Tamil Nadu,NAMAKKAL,Construction of community centers and community halls,1525000.0,False,643.0,9.1
WS/MP485/2025-2026/153845,Pratima Mondal,West Bengal,JOYNAGAR(SC),Construction of toilet blocks,297029.0,False,640.0,9.0
WS/MP18394/2024-2025/151348,V S Matheswaran,Tamil Nadu,NAMAKKAL,Lighting of public spaces,349965.0,False,654.0,9.0
WS/MP18161/2024-2025/138081,SANJNA JATAV,Rajasthan,BHARATPUR(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",150000.0,True,611.0,8.9
WS/MP18394/2024-2025/147460,V S Matheswaran,Tamil Nadu,NAMAKKAL,Construction of water tanks,1150000.0,True,656.0,8.9
WS/MP18353/2024-2025/138632,RACHNA BANERJEE,West Bengal,HOOGHLY,Construction of toilet blocks,347080.0,True,594.0,8.9
WS/MP18353/2024-2025/138653,RACHNA BANERJEE,West Bengal,HOOGHLY,Construction of toilet blocks,347080.0,True,594.0,8.9
WS/MP18263/2025-2026/151981,KOTA SRINIVAS POOJARY,Karnataka,UDUPI CHIKMAGALUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",497512.0,False,650.0,8.9
WS/MP484/2024-2025/153365,Mala Roy,West Bengal,KOLKATA DAKSHIN,Street lights,500000.0,False,641.0,8.9
WS/MP370/2024-2025/145374,Shri Jual Oram,Odisha,SUNDARGARH (ST),Construction of community centers and community halls,1000000.0,True,545.0,8.8
,RACHNA BANERJEE,West Bengal,HOOGHLY,Unknown,1420000.0,False,719.0,8.8
WS/MP620/2024-2025/133304,Pralhad Venkatesh Joshi,Karnataka,DHARWAD,Construction of buildings for community cultural activities,396154.0,True,731.0,8.8
WS/MP18394/2024-2025/151341,V S Matheswaran,Tamil Nadu,NAMAKKAL,Lighting of public spaces,350000.0,False,654.0,8.8
,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Unknown,500000.0,False,682.0,8.8
,DARSHAN SINGH CHOUDHARY,Madhya Pradesh,HOSHANGABAD,Unknown,50000.0,False,612.0,8.8
,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Unknown,500000.0,False,678.0,8.8
,DARSHAN SINGH CHOUDHARY,Madhya Pradesh,HOSHANGABAD,Unknown,50000.0,False,612.0,8.8
,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Unknown,500000.0,False,682.0,8.8
,DARSHAN SINGH CHOUDHARY,Madhya Pradesh,HOSHANGABAD,Unknown,50000.0,False,612.0,8.8
WS/MP18232/2024-2025/143914,HARENDRA SINGH MALIK,Uttar Pradesh,MUZAFFARNAGAR,"Construction of roads, link roads, pathways or any other road with or without drainage system",99500.0,True,613.0,8.8
WS/MP661/2025-2026/147453,Amol Ramsing Kolhe,Maharashtra,SHIRUR,Construction of footpaths and pedestrian ways,990415.0,True,488.0,8.8
WS/MP18232/2024-2025/141619,HARENDRA SINGH MALIK,Uttar Pradesh,MUZAFFARNAGAR,"Construction of roads, link roads, pathways or any other road with or without drainage system",86000.0,True,613.0,8.8
WS/MP370/2024-2025/145472,Shri Jual Oram,Odisha,SUNDARGARH (ST),Street lights,500000.0,True,552.0,8.7
WS/MP356/2025-2026/140606,Shri Sudheer Gupta,Madhya Pradesh,MANDSOUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",150000.0,True,214.0,8.7
WS/MP858/2024-2025/143943,Asit Kumar Mal,West Bengal,BOLPUR(SC),Construction of boundary walls of existing public and community buildings,1500000.0,True,586.0,8.7
WS/MP484/2024-2025/150090,Mala Roy,West Bengal,KOLKATA DAKSHIN,Construction of rooms and halls in school and colleges,10000000.0,False,662.0,8.7
WS/MP423/2024-2025/138681,Shri Abhishek Banerjee,West Bengal,DIAMOND HARBOUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",999574.0,True,622.0,8.7
WS/MP18076/2025-2026/140369,DR C N MANJUNATH,Karnataka,BANGALORE RURAL,Construction of community centers and community halls,400000.0,True,465.0,8.5
WS/MP18314/2024-2025/141412,GURMEET SINGH MEET HAYER,Punjab,SANGRUR,Installing tube-wells and borewells,75000.0,True,632.0,8.5
WS/MP484/2024-2025/155335,Mala Roy,West Bengal,KOLKATA DAKSHIN,Providing supply pipelines for drinking water,500000.0,False,633.0,8.5
WS/MP370/2024-2025/145460,Shri Jual Oram,Odisha,SUNDARGARH (ST),Installing tube-wells and borewells,300000.0,True,552.0,8.5
WS/MP526/2025-2026/150352,Y S Avinash Reddy,Andhra Pradesh,KADAPA,Providing supply pipelines for drinking water,488922.0,False,656.0,8.5
WS/MP661/2026-2027/147464,Amol Ramsing Kolhe,Maharashtra,SHIRUR,Lighting of public spaces,1000000.0,True,97.0,8.5
WS/MP577/2024-2025/140778,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",290000.0,True,592.0,8.5
WS/MP524/2024-2025/147043,Midhun Reddy,Andhra Pradesh,RAJAMPET,Construction of community centers and community halls,500000.0,True,662.0,8.4
WS/MP18394/2024-2025/147417,V S Matheswaran,Tamil Nadu,NAMAKKAL,Construction of water tanks,1532566.0,True,664.0,8.4
WS/MP643/2026-2027/146359,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Construction of common work sheds/ common covered sitting area,300000.0,True,128.0,8.4
WS/MP747/2024-2025/136681,Manickam Tagore B,Tamil Nadu,VIRUDHUNAGAR,Construction of community centers and community halls,2500000.0,True,516.0,8.4
WS/MP643/2025-2026/146414,Gyaneshwar Patil,Madhya Pradesh,KHANDWA,Construction of common work sheds/ common covered sitting area,300000.0,True,383.0,8.4
WS/MP18353/2024-2025/138638,RACHNA BANERJEE,West Bengal,HOOGHLY,Construction of toilet blocks,347080.0,True,626.0,8.3
,Amol Ramsing Kolhe,Maharashtra,SHIRUR,Unknown,1000000.0,False,677.0,8.3
,Amol Ramsing Kolhe,Maharashtra,SHIRUR,Unknown,1000000.0,False,677.0,8.3
WS/MP485/2024-2025/153982,Pratima Mondal,West Bengal,JOYNAGAR(SC),Installing community drinking water plants,449515.0,False,639.0,8.3
WS/MP485/2024-2025/153991,Pratima Mondal,West Bengal,JOYNAGAR(SC),Installing community drinking water plants,449515.0,False,639.0,8.3
WS/MP485/2024-2025/153998,Pratima Mondal,West Bengal,JOYNAGAR(SC),Installing community drinking water plants,449515.0,False,639.0,8.3
WS/MP858/2024-2025/143940,Asit Kumar Mal,West Bengal,BOLPUR(SC),Construction of additional rooms and halls in the existing public and community building,500000.0,True,586.0,8.3
WS/MP620/2024-2025/133309,Pralhad Venkatesh Joshi,Karnataka,DHARWAD,Construction of buildings for community cultural activities,495031.0,True,527.0,8.3
,Amol Ramsing Kolhe,Maharashtra,SHIRUR,Unknown,1000000.0,False,677.0,8.3
WS/MP18390/2025-2026/148766,AFZAL ANSARI,Uttar Pradesh,GHAZIPUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",200000.0,True,431.0,8.3
WS/MP577/2025-2026/133550,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",245697.0,True,320.0,8.2
WS/MP577/2025-2026/133553,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",245697.0,True,320.0,8.2
WS/MP577/2025-2026/133551,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",242105.0,True,310.0,8.2
WS/MP577/2025-2026/133579,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",247496.0,True,323.0,8.2
WS/MP370/2024-2025/145473,Shri Jual Oram,Odisha,SUNDARGARH (ST),Construction of community centers and community halls,1000000.0,True,552.0,8.2
WS/MP351/2025-2026/141862,Shri Kumbakudi Sudhakaran,Kerala,KANNUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,True,326.0,8.2
WS/MP18265/2025-2026/151993,M.K. VISHNUPRASAD,Tamil Nadu,CUDDALORE,Construction of common work sheds/ common covered sitting area,998986.0,False,650.0,8.2
WS/MP747/2025-2026/141752,Manickam Tagore B,Tamil Nadu,VIRUDHUNAGAR,Construction of buildings for community cultural activities,998818.0,True,277.0,8.2
WS/MP351/2025-2026/141865,Shri Kumbakudi Sudhakaran,Kerala,KANNUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,True,177.0,8.2
WS/MP577/2025-2026/133587,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",247496.0,True,323.0,8.2
WS/MP577/2025-2026/133556,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",245697.0,True,320.0,8.2
WS/MP577/2025-2026/133568,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",245697.0,True,320.0,8.2
WS/MP577/2025-2026/133567,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",245098.0,True,310.0,8.2
WS/MP577/2025-2026/133558,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",245697.0,True,320.0,8.2
WS/MP577/2025-2026/133559,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",245098.0,True,310.0,8.2
WS/MP429/2024-2025/143876,Jyotsna Charandas Mahant,Chhattisgarh,KORBA,Construction of buildings for community cultural activities,400000.0,True,642.0,8.2
WS/MP577/2025-2026/133595,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",247496.0,True,323.0,8.2
WS/MP577/2025-2026/133563,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",245697.0,True,320.0,8.2
WS/MP577/2025-2026/133573,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",245697.0,True,320.0,8.2
WS/MP577/2025-2026/133562,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",245697.0,True,320.0,8.2
WS/MP577/2025-2026/133574,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",245697.0,True,320.0,8.2
WS/MP429/2024-2025/143875,Jyotsna Charandas Mahant,Chhattisgarh,KORBA,Construction of buildings for community cultural activities,400000.0,True,642.0,8.2
WS/MP526/2024-2025/150350,Y S Avinash Reddy,Andhra Pradesh,KADAPA,Construction of bus-sheds or bus-stops,400000.0,False,656.0,8.2
WS/MP18227/2025-2026/148290,DAROGA PRASAD SAROJ,Uttar Pradesh,LALGANJ (SC),Construction of rooms and halls in school and colleges,400000.0,True,342.0,8.2
WS/MP826/2025-2026/135586,Raju Bista,West Bengal,DARJEELING,Street lights,391043.0,True,366.0,8.2
WS/MP745/2025-2026/138568,K Subbarayan,Tamil Nadu,TIRUPPUR,Construction of rooms and halls in school and colleges,3245416.0,True,297.0,8.2
WS/MP577/2025-2026/133580,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",247496.0,True,323.0,8.2
WS/MP429/2024-2025/151715,Jyotsna Charandas Mahant,Chhattisgarh,KORBA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,500000.0,False,651.0,8.1
WS/MP620/2024-2025/133190,Pralhad Venkatesh Joshi,Karnataka,DHARWAD,Construction of buildings for community cultural activities,450000.0,True,699.0,8.1
WS/MP823/2024-2025/137367,Ms Mahua Moitra,West Bengal,KRISHNANAGAR,Construction of bus-sheds or bus-stops,8800000.0,True,620.0,8.1
WS/MP577/2025-2026/133554,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),Construction of shelters for animals,245098.0,True,310.0,8.1
WS/MP370/2024-2025/145197,Shri Jual Oram,Odisha,SUNDARGARH (ST),Construction of community centers and community halls,1000000.0,True,653.0,8.0
WS/MP829/2024-2025/150793,Smt Sajda Ahmed,West Bengal,ULUBERIA,Construction of culverts and bridges,830882.0,False,656.0,8.0
WS/MP18314/2024-2025/141320,GURMEET SINGH MEET HAYER,Punjab,SANGRUR,Construction of additional rooms and halls in the existing public and community building,200000.0,True,632.0,8.0
WS/MP370/2024-2025/145451,Shri Jual Oram,Odisha,SUNDARGARH (ST),Street lights,200000.0,True,633.0,8.0
WS/MP18314/2024-2025/141333,GURMEET SINGH MEET HAYER,Punjab,SANGRUR,Construction of additional rooms and halls in the existing public and community building,200000.0,True,632.0,8.0
WS/MP526/2024-2025/146055,Y S Avinash Reddy,Andhra Pradesh,KADAPA,"Construction of roads, link roads, pathways or any other road with or without drainage system",200000.0,True,593.0,7.9
WS/MP577/2025-2026/146153,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),Construction of night shelters for homeless,2500000.0,True,499.0,7.9
WS/MP745/2025-2026/141432,K Subbarayan,Tamil Nadu,TIRUPPUR,Construction of water tanks,1524749.0,True,334.0,7.9
WS/MP526/2024-2025/146054,Y S Avinash Reddy,Andhra Pradesh,KADAPA,"Construction of roads, link roads, pathways or any other road with or without drainage system",200000.0,True,593.0,7.9
WS/MP526/2024-2025/146053,Y S Avinash Reddy,Andhra Pradesh,KADAPA,"Construction of roads, link roads, pathways or any other road with or without drainage system",200000.0,True,593.0,7.9
WS/MP620/2025-2026/133305,Pralhad Venkatesh Joshi,Karnataka,DHARWAD,Construction of buildings for community cultural activities,400000.0,True,446.0,7.9
WS/MP18101/2024-2025/154629,RAHUL SINGH LODHI,Madhya Pradesh,DAMOH,Construction of boundary walls of existing public and community buildings,1500000.0,False,636.0,7.9
WS/MP18161/2024-2025/140182,SANJNA JATAV,Rajasthan,BHARATPUR(SC),Construction of rooms and halls in school and colleges,300000.0,True,619.0,7.8
WS/MP577/2025-2026/133603,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,223.0,7.8
WS/MP18161/2024-2025/140129,SANJNA JATAV,Rajasthan,BHARATPUR(SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",300000.0,True,576.0,7.8
WS/MP423/2024-2025/139234,Shri Abhishek Banerjee,West Bengal,DIAMOND HARBOUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",499946.0,True,622.0,7.8
WS/MP423/2024-2025/139241,Shri Abhishek Banerjee,West Bengal,DIAMOND HARBOUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",499937.0,True,622.0,7.8
WS/MP423/2024-2025/139240,Shri Abhishek Banerjee,West Bengal,DIAMOND HARBOUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",499939.0,True,622.0,7.8
WS/MP423/2024-2025/139235,Shri Abhishek Banerjee,West Bengal,DIAMOND HARBOUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",499989.0,True,622.0,7.8
WS/MP423/2024-2025/139238,Shri Abhishek Banerjee,West Bengal,DIAMOND HARBOUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",499943.0,True,622.0,7.8
WS/MP577/2024-2025/133597,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",249291.0,True,514.0,7.8
WS/MP577/2025-2026/133614,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,233.0,7.8
WS/MP577/2024-2025/133600,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",249291.0,True,514.0,7.8
WS/MP577/2024-2025/133598,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",249291.0,True,514.0,7.8
WS/MP577/2025-2026/133564,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,233.0,7.8
WS/MP526/2025-2026/146058,Y S Avinash Reddy,Andhra Pradesh,KADAPA,"Construction of roads, link roads, pathways or any other road with or without drainage system",495000.0,True,471.0,7.8
WS/MP577/2025-2026/133552,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,499.0,7.8
WS/MP577/2024-2025/138739,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",244100.0,True,525.0,7.8
WS/MP577/2024-2025/133601,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",249291.0,True,514.0,7.8
WS/MP577/2025-2026/133581,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,223.0,7.8
WS/MP577/2025-2026/133611,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,233.0,7.8
WS/MP18232/2024-2025/143928,HARENDRA SINGH MALIK,Uttar Pradesh,MUZAFFARNAGAR,"Construction of roads, link roads, pathways or any other road with or without drainage system",149500.0,True,613.0,7.8
WS/MP577/2025-2026/133594,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",250000.0,True,223.0,7.8
WS/MP577/2024-2025/133592,Jaswantsinh Sumanbhai Bhabhor,Gujarat,DAHOD(ST),"Construction of roads, link roads, pathways or any other road with or without drainage system",249291.0,True,514.0,7.8
